Date,Open,High,Low,Close,Adj Close,Volume
2008-09-10,23123,23123,22965,22965,22965,0
2008-09-11,22965,22965,22722,22722,22722,0
2008-09-12,22722,23000,22722,23000,23000,0
2008-09-15,23133,23133,23133,23133,23133,0
2008-09-16,23133,23141,23133,23141,23141,0
2008-09-17,23141,23183,23141,23183,23183,0
2008-09-18,23183,23801,23183,23801,23801,0
2008-09-19,23801,23801,23390,23390,23390,0
2008-09-22,23390,23390,23390,23950,23950,0
2008-09-23,23950,24368,23950,24368,24368,0
2008-09-24,24368,24368,23939,23939,23939,0
2008-09-25,23939,23962,23939,23962,23962,0
2008-09-26,23962,23962,23795,23795,23795,0
2008-09-29,23403,23403,23403,23403,23403,0
2008-09-30,23403,23403,23401,23401,23401,0
2008-10-01,23401,23401,23060,23060,23060,0
2008-10-02,23060,23060,22633,22633,22633,0
2008-10-03,22633,22633,22633,22633,22633,0
2008-10-06,22633,22633,22130,22130,22130,0
2008-10-07,22130,22159,22130,22159,22159,0
2008-10-08,22159,22446,22159,22446,22446,0
2008-10-09,22446,22446,22360,22360,22360,0
2008-10-10,22360,22360,22062,22062,22062,0
2008-10-13,22170,22170,22170,22170,22170,0
2008-10-14,22170,22387,22170,22387,22387,0
2008-10-15,22387,22387,22296,22296,22296,0
2008-10-16,22296,22296,21961,21961,21961,0
2008-10-17,21961,21961,21830,21830,21830,0
2008-10-20,21830,21997,21830,21997,21997,0
2008-10-21,21997,21997,21829,21829,21829,0
2008-10-22,21829,21829,21259,21259,21259,0
2008-10-23,21259,21259,21173,21173,21173,0
2008-10-24,21173,21173,20799,20799,20799,0
2008-10-27,20543,20543,20543,20543,20543,0
2008-10-28,20543,20738,20543,20738,20738,0
2008-10-29,20738,20738,20738,21143,21143,0
2008-10-30,21143,21687,21143,21687,21687,0
2008-10-31,21687,21687,21102,21102,21102,0
2008-11-03,21203,21203,21203,21203,21203,0
2008-11-04,21203,21203,21089,21089,21089,0
2008-11-05,21089,21437,21089,21437,21437,0
2008-11-06,21437,21437,21312,21312,21312,0
2008-11-07,21312,21312,21272,21272,21272,0
2008-11-10,21483,21483,21483,21483,21483,0
2008-11-11,21483,21483,21193,21193,21193,0
2008-11-12,21193,21193,20918,20918,20918,0
2008-11-13,20918,20918,20849,20849,20849,0
2008-11-14,20849,21191,20849,21191,21191,0
2008-11-17,21099,21099,21099,21099,21099,0
2008-11-18,21099,21099,21017,21017,21017,0
2008-11-19,21017,21033,21017,21033,21033,0
2008-11-20,21033,21033,20868,20868,20868,0
2008-11-21,20868,20942,20868,20942,20942,0
2008-11-24,20942,21124,20942,21124,21124,0
2008-11-25,21124,21509,21124,21509,21509,0
2008-11-26,21509,21585,21509,21585,21585,0
2008-11-27,21585,21585,21488,21488,21488,0
2008-11-28,21488,21488,21305,21305,21305,0
2008-12-01,21206,21206,21206,21206,21206,0
2008-12-02,21206,21206,21066,21066,21066,0
2008-12-03,21066,21066,21053,21053,21053,0
2008-12-04,21053,21058,21053,21058,21058,0
2008-12-05,21058,21123,21058,21123,21123,0
2008-12-08,21123,21454,21123,21454,21454,0
2008-12-09,21454,21454,21401,21401,21401,0
2008-12-10,21401,21577,21401,21577,21577,0
2008-12-11,21577,22096,21577,22096,22096,0
2008-12-12,22096,22354,22096,22354,22354,0
2008-12-15,22582,22582,22582,22582,22582,0
2008-12-16,22582,22897,22582,22897,22897,0
2008-12-17,22897,23544,22897,23544,23544,0
2008-12-18,23544,24414,23544,24414,24414,0
2008-12-19,24414,24414,23389,23389,23389,0
2008-12-22,23362,23362,23362,23362,23362,0
2008-12-23,23362,23371,23362,23371,23371,0
2008-12-24,23371,23371,23371,23371,23371,0
2008-12-25,23371,23371,23371,23371,23371,0
2008-12-26,23371,23371,23371,23371,23371,0
2008-12-29,23965,23965,23965,23965,23965,0
2008-12-30,23965,24360,23965,24360,24360,0
2008-12-31,24360,24360,24048,24048,24048,0
2009-01-01,24048,24048,24048,24048,24048,0
2009-01-02,23967,23967,23967,23967,23967,0
2009-01-05,23477,23477,23477,23477,23477,0
2009-01-06,23477,23477,22946,22946,22946,0
2009-01-07,22946,23411,22946,23411,23411,0
2009-01-08,23411,23411,23312,23312,23312,0
2009-01-09,23312,23578,23312,23578,23578,0
2009-01-12,23048,23048,23048,23048,23048,0
2009-01-13,23048,23048,22844,22844,22844,0
2009-01-14,22844,22844,22724,22724,22724,0
2009-01-15,22724,22724,22649,22649,22649,0
2009-01-16,22649,22824,22649,22824,22824,0
2009-01-19,22739,22739,22739,22739,22739,0
2009-01-20,22739,22739,22262,22262,22262,0
2009-01-21,22262,22262,22244,22244,22244,0
2009-01-22,22244,22321,22244,22321,22321,0
2009-01-23,22321,22321,21957,21957,21957,0
2009-01-26,22269,22269,22269,22269,22269,0
2009-01-27,22269,22652,22269,22652,22652,0
2009-01-28,22652,22799,22652,22799,22799,0
2009-01-29,22799,22799,22546,22546,22546,0
2009-01-30,22546,22546,22012,22012,22012,0
2009-02-02,21976,21976,21976,21976,21976,0
2009-02-03,21976,22070,21976,22070,22070,0
2009-02-04,22070,22099,22070,22099,22099,0
2009-02-05,22099,22099,22099,22099,22099,0
2009-02-06,22099,22099,22099,21978,21978,0
2009-02-09,22242,22242,22242,22242,22242,0
2009-02-10,22242,22242,22242,22276,22276,0
2009-02-11,22225,22225,22225,22225,22225,0
2009-02-12,22225,22225,22225,22026,22026,0
2009-02-13,22026,22089,22026,22089,22089,0
2009-02-16,21913,21913,21913,21913,21913,0
2009-02-17,21913,21913,21913,21680,21680,0
2009-02-18,21680,21680,21680,21630,21630,0
2009-02-19,21630,21630,21630,21750,21750,0
2009-02-20,21695,21695,21695,21695,21695,0
2009-02-23,22029,22029,22029,22029,22029,0
2009-02-24,22029,22029,22029,21950,21950,0
2009-02-25,21950,21950,21950,21942,21942,0
2009-02-26,21942,21942,21942,21938,21938,0
2009-02-27,21938,21938,21938,21727,21727,0
2009-03-02,21626,21626,21626,21626,21626,0
2009-03-03,21626,21626,21626,21609,21609,0
2009-03-04,21489,21489,21489,21489,21489,0
2009-03-05,21489,21489,21489,21550,21550,0
2009-03-06,21550,21550,21550,21768,21768,0
2009-03-09,21595,21595,21595,21595,21595,0
2009-03-10,21595,21595,21595,21819,21819,0
2009-03-11,21819,21819,21819,21910,21910,0
2009-03-12,21910,21910,21910,21997,21997,0
2009-03-13,21997,21997,21997,22108,22108,0
2009-03-16,22108,22384,22108,22384,22384,0
2009-03-17,22384,22384,22384,22306,22306,0
2009-03-18,22306,22306,22306,22389,22389,0
2009-03-19,22389,22389,22389,23463,23463,0
2009-03-20,23463,23463,23463,23387,23387,0
2009-03-23,23387,23387,23387,23430,23430,0
2009-03-24,23430,23430,23430,23561,23561,0
2009-03-25,23561,23561,23561,23574,23574,0
2009-03-26,23574,23574,23574,23838,23838,0
2009-03-27,23838,23838,23838,23294,23294,0
2009-03-30,23025,23025,23025,23025,23025,0
2009-03-31,23025,23025,23025,23299,23299,0
2009-04-01,23299,23299,23299,23163,23163,0
2009-04-02,23163,23163,23163,23335,23335,0
2009-04-03,23335,23335,23335,23471,23471,0
2009-04-06,23633,23633,23633,23633,23633,0
2009-04-07,23633,23633,23633,23111,23111,0
2009-04-08,23111,23111,23111,23166,23166,0
2009-04-09,23166,23166,23166,23197,23197,0
2009-04-10,23197,23197,23197,23197,23197,0
2009-04-14,23197,23197,23197,23187,23187,0
2009-04-15,23187,23187,23187,23245,23245,0
2009-04-16,23245,23245,23245,23004,23004,0
2009-04-17,23004,23004,23004,22835,22835,0
2009-04-20,22835,22835,22835,22742,22742,0
2009-04-21,22742,22742,22742,22613,22613,0
2009-04-22,22613,22613,22613,22600,22600,0
2009-04-23,22600,22600,22600,22863,22863,0
2009-04-24,22863,22863,22863,23150,23150,0
2009-04-27,22941,22941,22941,22941,22941,0
2009-04-28,22708,22708,22708,22708,22708,0
2009-04-29,22708,22708,22708,23171,23171,0
2009-04-30,23202,23202,23202,23202,23202,0
2009-05-01,23202,23202,23202,23202,23202,0
2009-05-04,23155,23155,23155,23155,23155,0
2009-05-05,23155,23403,23155,23403,23403,0
2009-05-06,23280,23280,23280,23280,23280,0
2009-05-07,23280,23292,23280,23292,23292,0
2009-05-08,23292,23423,23292,23423,23423,0
2009-05-11,23769,23769,23769,23769,23769,0
2009-05-12,23844,23844,23844,23844,23844,0
2009-05-13,23864,23864,23864,23864,23864,0
2009-05-14,23722,23722,23722,23722,23722,0
2009-05-15,23707,23707,23707,23707,23707,0
2009-05-18,23551,23551,23551,23551,23551,0
2009-05-19,23846,23846,23846,23846,23846,0
2009-05-20,23913,23913,23913,23913,23913,0
2009-05-21,23913,23913,23913,23913,23913,0
2009-05-22,24461,24461,24461,24461,24461,0
2009-05-25,24482,24482,24479,24479,24479,0
2009-05-26,24270,24270,24270,24270,24270,0
2009-05-27,24402,24402,24402,24402,24402,0
2009-05-28,24280,24280,24280,24280,24280,0
2009-05-29,24660,24660,24660,24660,24660,0
2009-06-02,24904,24904,24904,24904,24904,0
2009-06-03,24908,24908,24908,24908,24908,0
2009-06-04,24788,24788,24788,24788,24788,0
2009-06-05,24788,24822,24788,24822,24822,0
2009-06-08,24185,24185,24185,24185,24185,0
2009-06-09,24289,24289,24289,24289,24289,0
2009-06-10,24647,24647,24647,24647,24647,0
2009-06-11,24507,24507,24507,24507,24507,0
2009-06-12,24573,24573,24573,24573,24573,0
2009-06-15,24283,24283,24283,24283,24283,0
2009-06-16,24295,24295,24295,24295,24295,0
2009-06-17,24222,24222,24222,24222,24222,0
2009-06-18,24222,24379,24222,24379,24379,0
2009-06-19,24399,24399,24399,24399,24399,0
2009-06-22,24234,24234,24234,24234,24234,0
2009-06-23,24234,24403,24234,24403,24403,0
2009-06-24,24403,24613,24403,24613,24613,0
2009-06-25,24613,24613,24388,24388,24388,0
2009-06-26,24388,24671,24388,24671,24671,0
2009-06-29,24614,24614,24614,24614,24614,0
2009-06-30,24700,24700,24700,24700,24700,0
2009-07-01,24622,24622,24622,24622,24622,0
2009-07-02,24622,24641,24622,24641,24641,0
2009-07-03,24506,24506,24506,24506,24506,0
2009-07-06,24316,24316,24316,24316,24316,0
2009-07-07,24559,24559,24559,24559,24559,0
2009-07-08,24384,24384,24384,24384,24384,0
2009-07-09,24384,24453,24384,24453,24453,0
2009-07-10,24351,24351,24351,24351,24351,0
2009-07-13,24459,24459,24398,24398,24398,0
2009-07-14,24479,24479,24479,24479,24479,0
2009-07-15,24662,24662,24662,24662,24662,0
2009-07-16,24662,24739,24662,24739,24739,0
2009-07-17,24688,24688,24688,24688,24688,0
2009-07-20,24913,24913,24913,24913,24913,0
2009-07-21,24896,24896,24896,24896,24896,0
2009-07-22,24896,24896,24886,24886,24886,0
2009-07-23,24909,24909,24909,24909,24909,0
2009-07-24,24909,24964,24909,24964,24964,0
2009-07-27,25044,25044,25044,25044,25044,0
2009-07-28,25027,25027,25027,25027,25027,0
2009-07-29,25027,25027,24777,24777,24777,0
2009-07-30,24661,24661,24661,24661,24661,0
2009-07-31,24661,24791,24661,24791,24791,0
2009-08-03,25046,25046,25046,25046,25046,0
2009-08-04,25231,25231,25231,25231,25231,0
2009-08-05,25240,25240,25240,25240,25240,0
2009-08-06,25205,25205,25205,25205,25205,0
2009-08-07,25187,25187,25187,25187,25187,0
2009-08-10,24885,24885,24885,24885,24885,0
2009-08-11,24841,24841,24841,24841,24841,0
2009-08-12,24841,24841,24832,24832,24832,0
2009-08-13,24832,25015,24832,25015,25015,0
2009-08-14,25031,25031,25031,25031,25031,0
2009-08-17,24652,24652,24652,24652,24652,0
2009-08-18,24749,24749,24749,24749,24749,0
2009-08-19,24749,24749,24745,24745,24745,0
2009-08-20,24745,24940,24745,24940,24940,0
2009-08-21,25126,25126,25126,25126,25126,0
2009-08-24,25090,25090,25090,25090,25090,0
2009-08-25,25057,25057,25057,25057,25057,0
2009-08-26,25057,25069,25057,25069,25069,0
2009-08-27,25069,25069,25009,25009,25009,0
2009-08-28,25174,25174,25174,25174,25174,0
2009-08-31,25042,25042,25042,25042,25042,0
2009-09-01,25042,25060,25042,25060,25060,0
2009-09-02,24944,24944,24944,24944,24944,0
2009-09-03,25088,25088,25088,25088,25088,0
2009-09-04,25014,25014,25014,25014,25014,0
2009-09-07,25014,25166,25014,25166,25166,0
2009-09-08,25407,25407,25407,25407,25407,0
2009-09-09,25446,25446,25446,25446,25446,0
2009-09-10,25524,25524,25524,25524,25524,0
2009-09-11,25638,25638,25638,25638,25638,0
2009-09-14,25538,25538,25538,25538,25538,0
2009-09-15,25661,25661,25661,25661,25661,0
2009-09-16,25773,25773,25773,25773,25773,0
2009-09-17,25857,25857,25857,25857,25857,0
2009-09-18,25833,25833,25833,25833,25833,0
2009-09-21,25739,25739,25739,25739,25739,0
2009-09-22,25994,25994,25994,25994,25994,0
2009-09-23,25994,25994,25951,25951,25951,0
2009-09-24,25938,25938,25938,25938,25938,0
2009-09-25,25810,25810,25810,25810,25810,0
2009-09-28,25702,25702,25702,25702,25702,0
2009-09-29,25575,25575,25575,25575,25575,0
2009-09-30,25764,25764,25764,25764,25764,0
2009-10-01,25549,25549,25549,25549,25549,0
2009-10-02,25529,25529,25529,25529,25529,0
2009-10-05,25705,25705,25705,25705,25705,0
2009-10-06,25705,25874,25705,25874,25874,0
2009-10-07,25826,25826,25826,25826,25826,0
2009-10-08,25957,25957,25957,25957,25957,0
2009-10-09,25957,25957,25911,25911,25911,0
2009-10-12,25963,25963,25963,25963,25963,0
2009-10-13,26077,26077,26077,26077,26077,0
2009-10-14,26218,26218,26218,26218,26218,0
2009-10-15,26231,26231,26231,26231,26231,0
2009-10-16,26216,26216,26216,26216,26216,0
2009-10-19,26248,26248,26248,26248,26248,0
2009-10-20,26321,26321,26321,26321,26321,0
2009-10-21,26265,26265,26265,26265,26265,0
2009-10-22,26336,26336,26336,26336,26336,0
2009-10-23,26449,26449,26449,26449,26449,0
2009-10-26,26425,26425,26425,26425,26425,0
2009-10-27,26161,26161,26161,26161,26161,0
2009-10-28,26161,26161,25987,25987,25987,0
2009-10-29,25987,25987,25902,25902,25902,0
2009-10-30,26039,26039,26039,26039,26039,0
2009-11-02,25998,25998,25998,25998,25998,0
2009-11-03,25998,25998,25739,25739,25739,0
2009-11-04,25739,25970,25739,25970,25970,0
2009-11-05,26115,26115,26115,26115,26115,0
2009-11-06,26173,26173,26173,26173,26173,0
2009-11-09,26370,26370,26370,26370,26370,0
2009-11-10,26388,26388,26388,26388,26388,0
2009-11-11,26449,26449,26449,26449,26449,0
2009-11-12,26311,26311,26311,26311,26311,0
2009-11-13,26201,26201,26201,26201,26201,0
2009-11-16,26339,26339,26339,26339,26339,0
2009-11-17,26225,26225,26225,26225,26225,0
2009-11-18,26337,26337,26337,26337,26337,0
2009-11-19,26154,26154,26154,26154,26154,0
2009-11-20,26144,26144,26144,26144,26144,0
2009-11-23,29228,29228,29228,29228,29228,0
2009-11-24,26325,26325,26325,26325,26325,0
2009-11-25,26552,26552,26552,26552,26552,0
2009-11-26,26552,27464,26552,27464,27464,0
2009-11-27,27158,27158,27158,27158,27158,0
2009-11-30,27389,27389,27389,27389,27389,0
2009-12-01,27305,27305,27305,27305,27305,0
2009-12-02,27488,27488,27488,27488,27488,0
2009-12-03,27554,27554,27554,27554,27554,0
2009-12-04,27439,27439,27439,27439,27439,0
2009-12-07,27439,27439,26929,26929,26929,0
2009-12-08,27488,27488,27488,27488,27488,0
2009-12-09,26850,26850,26850,26850,26850,0
2009-12-10,26828,26828,26828,26828,26828,0
2009-12-11,26879,26879,26879,26879,26879,0
2009-12-14,26627,26627,26627,26627,26627,0
2009-12-15,26476,26476,26476,26476,26476,0
2009-12-16,26361,26361,26361,26361,26361,0
2009-12-17,26110,26110,26110,26110,26110,0
2009-12-18,26145,26145,26145,26145,26145,0
2009-12-21,26099,26099,26099,26099,26099,0
2009-12-22,26099,26099,25984,25984,25984,0
2009-12-23,25984,25984,25934,25934,25934,0
2009-12-24,26210,26210,26210,26210,26210,0
2009-12-28,26213,26213,26213,26213,26213,0
2009-12-29,26279,26279,26279,26279,26279,0
2009-12-30,26279,26279,26067,26067,26067,0
2009-12-31,26200,26200,26200,26200,26200,0
2010-01-04,26200,26200,26188,26188,26188,0
2010-01-05,26237,26237,26237,26237,26237,0
2010-01-06,26237,26237,26106,26106,26106,0
2010-01-07,26106,26106,26071,26071,26071,0
2010-01-08,26025,26025,26025,26025,26025,0
2010-01-11,26445,26445,26445,26445,26445,0
2010-01-12,26349,26349,26349,26349,26349,0
2010-01-13,26475,26475,26475,26475,26475,0
2010-01-14,26369,26369,26369,26369,26369,0
2010-01-15,26173,26173,26173,26173,26173,0
2010-01-18,26168,26168,26168,26168,26168,0
2010-01-19,26016,26016,26016,26016,26016,0
2010-01-20,25742,25742,25742,25742,25742,0
2010-01-21,25742,25742,25586,25586,25586,0
2010-01-22,25586,25671,25586,25671,25671,0
2010-01-25,25671,25784,25671,25784,25784,0
2010-01-26,25613,25613,25613,25613,25613,0
2010-01-27,25608,25608,25608,25608,25608,0
2010-01-28,25450,25450,25450,25450,25450,0
2010-01-29,25401,25401,25401,25401,25401,0
2010-02-01,25276,25276,25276,25276,25276,0
2010-02-02,25369,25369,25369,25369,25369,0
2010-02-03,25369,25478,25369,25478,25478,0
2010-02-04,25164,25164,25164,25164,25164,0
2010-02-05,24921,24921,24921,24921,24921,0
2010-02-08,24836,24836,24836,24836,24836,0
2010-02-09,24933,24933,24933,24933,24933,0
2010-02-10,25062,25062,25062,25062,25062,0
2010-02-11,25502,25502,25502,25502,25502,0
2010-02-12,25346,25346,25346,25346,25346,0
2010-02-15,25354,25354,25354,25354,25354,0
2010-02-16,25400,25400,25400,25400,25400,0
2010-02-17,25351,25351,25351,25351,25351,0
2010-02-18,25033,25033,25033,25033,25033,0
2010-02-19,25045,25045,25045,25045,25045,0
2010-02-22,25334,25334,25334,25334,25334,0
2010-02-23,25180,25217,25180,25217,25217,0
2010-02-24,25455,25455,25455,25455,25455,0
2010-02-25,25339,25339,25339,25339,25339,0
2010-02-26,25512,25512,25512,25512,25512,0
2010-03-01,25394,25394,25394,25394,25394,0
2010-03-02,25389,25389,25389,25389,25389,0
2010-03-03,25662,25662,25662,25662,25662,0
2010-03-04,25717,25717,25717,25717,25717,0
2010-03-05,25536,25536,25536,25536,25536,0
2010-03-08,25656,25656,25656,25656,25656,0
2010-03-09,25656,25656,25482,25482,25482,0
2010-03-10,25593,25593,25593,25593,25593,0
2010-03-11,25670,25670,25670,25670,25670,0
2010-03-12,25918,25918,25918,25918,25918,0
2010-03-15,25524,25524,25524,25524,25524,0
2010-03-16,25508,25508,25508,25508,25508,0
2010-03-17,25881,25881,25881,25881,25881,0
2010-03-18,25881,25881,25428,25428,25428,0
2010-03-19,25225,25225,25225,25225,25225,0
2010-03-22,25109,25109,25109,25109,25109,0
2010-03-23,25109,25109,25062,25062,25062,0
2010-03-24,24816,24816,24816,24816,24816,0
2010-03-25,24816,25108,24816,25108,25108,0
2010-03-26,25154,25154,25154,25154,25154,0
2010-03-29,25316,25316,25316,25316,25316,0
2010-03-30,25316,25342,25316,25342,25342,0
2010-03-31,25323,25323,25323,25323,25323,0
2010-04-01,25378,25378,25378,25378,25378,0
2010-04-02,25378,25378,25378,25378,25378,0
2010-04-05,25378,25378,25378,25378,25378,0
2010-04-06,25378,25378,25149,25149,25149,0
2010-04-07,25040,25040,25040,25040,25040,0
2010-04-08,25040,25040,24964,24964,24964,0
2010-04-09,25132,25132,25132,25132,25132,0
2010-04-12,25492,25492,25492,25492,25492,0
2010-04-13,25492,25492,25450,25450,25450,0
2010-04-14,25461,25461,25461,25461,25461,0
2010-04-15,25303,25303,25303,25303,25303,0
2010-04-16,25267,25267,25267,25267,25267,0
2010-04-19,25118,25118,25118,25118,25118,0
2010-04-20,25241,25241,25241,25241,25241,0
2010-04-21,25011,25011,25011,25011,25011,0
2010-04-22,24905,24905,24905,24905,24905,0
2010-04-23,24852,24852,24852,24852,24852,0
2010-04-26,24873,24873,24873,24873,24873,0
2010-04-27,24860,24860,24860,24860,24860,0
2010-04-28,24860,24860,24631,24631,24631,0
2010-04-29,24735,24735,24735,24735,24735,0
2010-04-30,24866,24866,24866,24866,24866,0
2010-05-03,24704,24704,24704,24704,24704,0
2010-05-04,24517,24517,24517,24517,24517,0
2010-05-05,24160,24160,24160,24160,24160,0
2010-05-06,23863,23863,23863,23863,23863,0
2010-05-07,23889,23889,23889,23889,23889,0
2010-05-10,24324,24324,24324,24324,24324,0
2010-05-11,23713,23713,23713,23713,23713,0
2010-05-12,23649,23649,23649,23649,23649,0
2010-05-13,23649,23649,23500,23500,23500,0
2010-05-14,23318,23318,23318,23318,23318,0
2010-05-17,23014,23014,23014,23014,23014,0
2010-05-18,23182,23182,23182,23182,23182,0
2010-05-19,22739,22739,22739,22739,22739,0
2010-05-20,23017,23017,23017,23017,23017,0
2010-05-21,23017,23362,23017,23362,23362,0
2010-05-24,23111,23111,23111,23111,23111,0
2010-05-25,22769,22769,22769,22769,22769,0
2010-05-26,22996,22996,22996,22996,22996,0
2010-05-27,22996,22996,22961,22961,22961,0
2010-05-28,22961,23167,22961,23167,23167,0
2010-05-31,22796,22796,22796,22796,22796,0
2010-06-01,22526,22526,22526,22526,22526,0
2010-06-02,22822,22822,22822,22822,22822,0
2010-06-03,22848,22848,22848,22848,22848,0
2010-06-04,22698,22698,22698,22698,22698,0
2010-06-07,22336,22336,22336,22336,22336,0
2010-06-08,22227,22227,22227,22227,22227,0
2010-06-09,22323,22323,22323,22323,22323,0
2010-06-10,22471,22471,22471,22471,22471,0
2010-06-11,22612,22612,22612,22612,22612,0
2010-06-14,22822,22822,22822,22822,22822,0
2010-06-15,22855,22855,22855,22855,22855,0
2010-06-16,22915,22915,22915,22915,22915,0
2010-06-17,23104,23104,23104,23104,23104,0
2010-06-18,23101,23101,23101,23101,23101,0
2010-06-21,23109,23109,23109,23109,23109,0
2010-06-22,22852,22852,22852,22852,22852,0
2010-06-23,22892,22892,22892,22892,22892,0
2010-06-24,22937,22937,22937,22937,22937,0
2010-06-25,22937,22937,22931,22931,22931,0
2010-06-28,23043,23043,23043,23043,23043,0
2010-06-29,22841,22841,22841,22841,22841,0
2010-06-30,23046,23046,23046,23046,23046,0
2010-07-01,23113,23113,23113,23113,23113,0
2010-07-02,23113,23467,23113,23467,23467,0
2010-07-05,23518,23518,23518,23518,23518,0
2010-07-06,23611,23611,23611,23611,23611,0
2010-07-07,23639,23639,23639,23639,23639,0
2010-07-08,23754,23754,23754,23754,23754,0
2010-07-09,23786,23786,23786,23786,23786,0
2010-07-12,23663,23663,23663,23663,23663,0
2010-07-13,23610,23610,23610,23610,23610,0
2010-07-14,23610,23858,23610,23858,23858,0
2010-07-15,24070,24070,24070,24070,24070,0
2010-07-16,24070,24337,24070,24337,24337,0
2010-07-19,24458,24458,24458,24458,24458,0
2010-07-20,24229,24229,24229,24229,24229,0
2010-07-21,24043,24043,24043,24043,24043,0
2010-07-22,24160,24160,24160,24160,24160,0
2010-07-23,24311,24311,24311,24311,24311,0
2010-07-26,24247,24247,24247,24247,24247,0
2010-07-27,24420,24420,24420,24420,24420,0
2010-07-28,24383,24383,24383,24383,24383,0
2010-07-29,24563,24563,24563,24563,24563,0
2010-07-30,24402,24402,24402,24402,24402,0
2010-08-02,24528,24528,24528,24528,24528,0
2010-08-03,24893,24893,24893,24893,24893,0
2010-08-04,24843,24843,24843,24893,24893,0
2010-08-05,24840,24840,24840,24843,24843,0
2010-08-06,24740,24740,24740,24840,24840,0
2010-08-09,24919,24919,24919,24740,24740,0
2010-08-10,24719,24719,24719,24919,24919,0
2010-08-11,24422,24422,24422,24719,24719,0
2010-08-12,24087,24087,24087,24422,24422,0
2010-08-13,24023,24023,24023,24087,24087,0
2010-08-16,24039,24039,24039,24023,24023,0
2010-08-17,24174,24174,24174,24039,24039,0
2010-08-18,24661,24661,24661,24174,24174,0
2010-08-19,24617,24617,24617,24661,24661,0
2010-08-20,24324,24324,24324,24617,24617,0
2010-08-23,24317,24317,24317,24324,24324,0
2010-08-24,24317,24317,24174,24317,24317,0
2010-08-25,24239,24239,24239,24174,24174,0
2010-08-26,24309,24309,24309,24239,24239,0
2010-08-27,24374,24374,24374,24309,24309,0
2010-08-30,24390,24390,24390,24374,24374,0
2010-08-31,24331,24331,24331,24390,24390,0
2010-09-01,24551,24551,24551,24331,24331,0
2010-09-02,24595,24595,24595,24551,24551,0
2010-09-03,24619,24619,24619,24595,24595,0
2010-09-06,24690,24690,24690,24619,24619,0
2010-09-07,24438,24438,24438,24690,24690,0
2010-09-08,24346,24346,24346,24438,24438,0
2010-09-09,24401,24401,24401,24346,24346,0
2010-09-10,24408,24408,24408,24401,24401,0
2010-09-13,24569,24569,24569,24408,24408,0
2010-09-14,24617,24617,24617,24569,24569,0
2010-09-15,24861,24861,24861,24617,24617,0
2010-09-16,25128,25128,25128,24861,24861,0
2010-09-17,25124,25124,25124,25128,25128,0
2010-09-20,25135,25135,25135,25124,25124,0
2010-09-21,25192,25192,25192,25135,25135,0
2010-09-22,25675,25675,25675,25192,25192,0
2010-09-23,25570,25570,25570,25675,25675,0
2010-09-24,25741,25741,25741,25570,25570,0
2010-09-27,25831,25831,25831,25741,25741,0
2010-09-28,25826,25826,25826,25831,25831,0
2010-09-29,26113,26113,26113,25826,25826,0
2010-09-30,26184,26184,26184,26113,26113,0
2010-10-01,26339,26339,26339,26184,26184,0
2010-10-04,26289,26289,26289,26339,26339,0
2010-10-05,26439,26439,26439,26289,26289,0
2010-10-06,26559,26559,26559,26439,26439,0
2010-10-07,26842,26842,26842,26559,26559,0
2010-10-08,26668,26668,26668,26842,26842,0
2010-10-11,26746,26746,26746,26668,26668,0
2010-10-12,26494,26494,26494,26746,26746,0
2010-10-13,26852,26852,26852,26494,26494,0
2010-10-14,27021,27021,27021,26852,26852,0
2010-10-15,27049,27049,27049,27021,27021,0
2010-10-18,26722,26722,26722,27049,27049,0
2010-10-19,26745,26745,26745,26722,26722,0
2010-10-20,26558,26558,26558,26745,26745,0
2010-10-21,26945,26945,26945,26558,26558,0
2010-10-22,26707,26707,26707,26945,26945,0
2010-10-25,26940,26940,25831,26707,26707,0
2010-10-26,26796,26796,26796,25831,25831,0
2010-10-27,26549,26549,26549,26796,26796,0
2010-10-28,26600,26600,26600,26549,26549,0
2010-10-29,26614,26614,26614,26600,26600,0
2010-11-01,26778,26778,26778,26614,26614,0
2010-11-02,26856,26856,26856,26778,26778,0
2010-11-03,26981,26981,26981,26856,26856,0
2010-11-04,26981,27329,26981,26981,26981,0
2010-11-05,27118,27118,27118,27329,27329,0
2010-11-08,26695,26695,26695,27118,27118,0
2010-11-09,26788,26788,26788,26695,26695,0
2010-11-10,26449,26449,26449,26788,26788,0
2010-11-11,26331,26331,26331,26449,26449,0
2010-11-12,26302,26302,26302,26331,26331,0
2010-11-15,26302,26302,26147,26302,26302,0
2010-11-16,26107,26107,26107,26147,26147,0
2010-11-17,26107,26107,25884,26107,26107,0
2010-11-18,26209,26209,26209,25884,25884,0
2010-11-19,26334,26334,26334,26209,26209,0
2010-11-22,26307,26307,26307,26334,26334,0
2010-11-23,26026,26026,26026,26307,26307,0
2010-11-24,25575,25575,25575,26026,26026,0
2010-11-25,25584,25584,25584,25575,25575,0
2010-11-26,25382,25382,25382,25584,25584,0
2010-11-29,25273,25273,25273,25382,25382,0
2010-11-30,24996,24996,24996,25273,25273,0
2010-12-01,25162,25162,25162,24996,24996,0
2010-12-02,25262,25262,25262,25162,25162,0
2010-12-03,25440,25440,25440,25262,25262,0
2010-12-06,25459,25459,25459,25440,25440,0
2010-12-07,25644,25644,25644,25459,25459,0
2010-12-08,25399,25399,25399,25644,25644,0
